audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words,merged_segments
njdG63jfff0,856.88,865.96,9.080000000000041,SPEAKER_02,"¿Y hay alguno, Álex, que tú hayas metido al Top 24 que nadie? ¿La Ajax? Yo a la Ajax no. Quizás. Yo tampoco.",108,23,3.0
njdG63jfff0,865.96,868.96,3.0,SPEAKER_00,"Pues la Ajax. Los dos son las de ese realmente, he metido.",58,12,1.0
njdG63jfff0,868.96,871.96,3.0,SPEAKER_02,"Sí, pero nada más me queda el PSV.",34,8,1.0
njdG63jfff0,871.96,886.96,15.0,SPEAKER_00,"Y yo, aunque el PSV creo que me lo voy a comer con patatas. Yo he visto un calendario del PSV muy complicado. El PSV, las cuatro últimas jornadas es Amphil, Athletic en casa, Newcastle fuera y Bayern en casa. Qué pereza ir mirando todos los puñetes de los calendarios.",268,50,5.0
njdG63jfff0,887.04,894.04,7.0,SPEAKER_03,"Lo peor, ¿sabes lo peor, Nau? Que es imposible acordarse. Esos minutos que hemos dedicado a eso",95,17,2.0
njdG63jfff0,894.04,903.04,9.0,SPEAKER_02,no han servido para nada. Para nada. A mí me ha ayudado mucho. Opta valora la dificultad del calendario,103,19,3.0
njdG63jfff0,903.04,930.12,27.08000000000004,SPEAKER_00,"de acuerdo al rating que le dan ellos dentro de su propio ranking a los equipos y tienen un cuadro que es el que más le gusta. Y es el que más le gusta. Hay un cuadro en el que pone PSV y te pone todos los rivales. Bayern, pum, pum, pum. No he tenido que ir al transfer mark. PSV, Bayern.",288,62,9.0
njdG63jfff0,930.12,933.12,3.0,SPEAKER_02,"Bueno, bastantes diferencias.",29,3,1.0
njdG63jfff0,933.12,951.2,18.08000000000004,SPEAKER_00,"Mola, mola. Es imposible hacer esto. Si hemos puesto al Barça más arriba, si vamos a poner al Barça más abajo, es simplemente por la ley del AKE, que es la que me cuelga. Porque no hay ningún tipo de lógica ni razonamiento ni nada.",231,45,6.0
njdG63jfff0,951.2,960.2,9.0,SPEAKER_03,No busquéis algo muy loceso. Ni filias ni fobias. De triple en triple.,70,13,3.0
njdG63jfff0,960.2,981.28,21.079999999999927,SPEAKER_02,"Yo te iba a decir, no te justifiques, pero no ha sido una justificación. No ha sido la teoría del AKE. Me ha gustado. Tres preguntas individuales para finalizar. Y así a Enrique hacer un poquito los pronósticos. Si no, esto queda un poquito...",243,44,7.0
njdG63jfff0,981.28,984.28,3.0,SPEAKER_01,¿Cómo es lo contrario?,22,4,1.0
njdG63jfff0,984.28,987.28,3.0,SPEAKER_02,Sin sal.,8,2,1.0
njdG63jfff0,987.28,990.28,3.0,SPEAKER_01,"Insípido, ¿no?",14,2,1.0
njdG63jfff0,990.28,996.28,6.0,SPEAKER_02,"Soso. Buen equipo, francés.",27,4,2.0
njdG63jfff0,996.36,999.36,3.0,SPEAKER_03,Menos mal.,10,2,1.0
njdG63jfff0,999.36,1005.36,6.0,SPEAKER_02,¿Qué jugador marcará más goles en la fase de liguilla? Pido paso.,65,12,2.0
njdG63jfff0,1005.36,1023.36,18.0,SPEAKER_03,¿Os acordáis? Arsenal octavo. Me he ido al calendario del Kairat Almaty. Qué grande. Que juega la última jornada en el Emirates. Ese Arsenal ahí... El gola me da ese.,166,30,6.0
njdG63jfff0,1023.44,1026.44,3.0,SPEAKER_00,Yo querés.,10,2,1.0
njdG63jfff0,1026.44,1035.44,9.0,SPEAKER_03,Un carro. Tiene facilidad para hacer goles contra estos equipos lamentables. Haaland contra Moldavia.,101,14,3.0
njdG63jfff0,1035.44,1038.44,3.0,SPEAKER_02,"Moldavia, sí.",13,2,1.0
njdG63jfff0,1038.44,1047.44,9.0,SPEAKER_03,"No tenía una idea, pero cuando he visto... El calendario del Kairat Almaty fuera de casa. Tiene muchísimo sentido.",114,19,3.0
njdG63jfff0,1047.44,1053.52,6.079999999999927,SPEAKER_02,"Si el Arsenal está en el alambre, es un partido en el que debería poder golar.",78,16,2.0
njdG63jfff0,1053.52,1056.52,3.0,SPEAKER_01,Alex.,5,1,1.0
njdG63jfff0,1056.52,1074.52,18.0,SPEAKER_00,"Yo me he ido a tablero. Es un jugador que va a jugar contra el Kairat. Es Kilian Mbappé. Le veo fino, le veo bien. Empieza la liga marcando. Es Mbappé.",151,31,6.0
njdG63jfff0,1074.52,1110.68,36.16000000000008,SPEAKER_02,Tampoco teje. Adri. Mbappé. Yo me quedo con... El rey de la fase de grupo es el Bayern. Siempre su delantero. Ahora Harry Kane marca muchos goles. A tope. Juegadorazo. El Bayern tiene su típico partido en casa. Tengo aquí un Bayern-Union Saint-Giloua. Séptima jornada.,268,45,12.0
njdG63jfff0,1110.68,1116.68,6.0,SPEAKER_00,Para un hat-trick. El año pasado es Girassi 10.,47,9,2.0
njdG63jfff0,1116.68,1119.68,3.0,SPEAKER_01,Levandowski 9.,14,2,1.0
njdG63jfff0,1119.68,1143.76,24.079999999999927,SPEAKER_00,En la fase de grupos. Yo tengo Girassi 10. Girassi 10. La fase liguilla. Esto cuenta la fase previa. Girassi 10. Levandowski 9. Jalan 8.,136,25,8.0
njdG63jfff0,1143.76,1155.76,12.0,SPEAKER_02,"Raffiña 8. Mbappé, Kane, Vinicius 7. ¿Qué jugador dará más asistencias? Es difícil.",83,13,4.0
njdG63jfff0,1155.76,1167.84,12.079999999999927,SPEAKER_00,En la liga tú vas con la Mín-Jamal. ¿Qué haces? Me he quedado con Florian Birch. No ha empezado muy allá.,105,21,4.0
njdG63jfff0,1167.84,1173.84,6.0,SPEAKER_02,La segunda parte contrarreloj será la mejor. Yo he puesto a Olise.,66,12,2.0
njdG63jfff0,1173.84,1176.84,3.0,SPEAKER_00,¿No has dicho la Mín?,21,5,1.0
njdG63jfff0,1176.84,1179.84,3.0,SPEAKER_02,"No, era por el batallón.",24,5,1.0
njdG63jfff0,1179.84,1197.92,18.080000000000155,SPEAKER_01,"No, no. No, no. Olise está muy enterado. Cuando estás en la radio, se te pega. Todo lo malo se pega. ¿Nau?",106,22,6.0
njdG63jfff0,1197.92,1200.92,3.0,SPEAKER_00,"Bucallo, Osaka.",15,2,1.0
njdG63jfff0,1200.92,1237.0,36.07999999999993,SPEAKER_03,"Muchísimas dudas. Olin, Adarsenal. Me gusta un poco él. Mira, es el que me gusta. Hay un rey de revertir asistencias en horas bajas. He metido en el top 8. Ha cambiado de club. Muy buena. Vamos a tirar con Kevin. Qué mal me caes, hijo. Un poquito de sangre.",257,50,12.0
njdG63jfff0,1237.0,1240.0,3.0,SPEAKER_00,Le va a venir bien estar en Nápoles.,36,8,1.0
njdG63jfff0,1240.08,1258.08,18.0,SPEAKER_02,"Yo he metido a Mered. Por calendario, Nápoli, equipo que encaja poco. A tope con Mered. En esta fase de Ligilla tenemos presentes",129,23,6.0
njdG63jfff0,1258.08,1318.24,60.16000000000008,SPEAKER_00,"a tres porteros que están más pugnantes. En el equipo de Nápoles hay tres porteros que están más pugnantes. Joan García, por su paso al Barça, David Raya, por sus grandes actuaciones con la selección y el Arsenal. Unai Simón, el portero titular ahora mismo. Me he ido por la opción impopular de las tres que he mencionado. David Raya. La gente no va a darse. El equipo que va a defender mejor va en concordancia con mis pronósticos. El Arsenal va a estar arriba porque su defensa va a funcionar bien. He de decir que lo he cambiado. Esta mañana tenía a Joan. Volviendo en el metro, creo que David Raya",601,112,20.0
njdG63jfff0,1318.24,1345.32,27.079999999999927,SPEAKER_03,está mejor protegido. En una carrera de Fórmula 1 hay pilotos que van el 14º. Parece que va a llover y se tira en el triplín. Voy metiendo los neumáticos de mojado a ver si caen cuatro gotas. Soy aquí el puto amo. Me voy a quedar con Luis Junior. Toma ya.,255,52,9.0
njdG63jfff0,1345.32,1354.4,9.080000000000155,SPEAKER_02,Me quedaría. Me he metido neumáticos de lluvia en Torrevieja en agosto.,71,12,3.0
njdG63jfff0,1354.4,1375.4,21.0,SPEAKER_03,No me importa demasiado. Pero sí. No me convencé ninguno. He metido el Villarreal arriba. Va a defender de locos el Villarreal. Me quedo con Luis Junior. Volaría a jugar a Diego Conde la Champions.,197,35,7.0
njdG63jfff0,1375.48,1390.48,15.0,SPEAKER_00,En realidad no le hubieran marcado ningún gol. A ver. Por qué no me lo he goleado? No pones que haya que jugar un mínimo de minutos. Yo me he quedado con Alisson.,162,33,5.0
njdG63jfff0,1390.48,1405.56,15.079999999999927,SPEAKER_01,He puesto primero a Liverpool. Veo a Liverpool muy favorito para la Champions. Como juego de mamardas. La teoría de Nahuel. Pronósticos finos.,142,23,5.0
njdG63jfff0,1405.56,1417.56,12.0,SPEAKER_02,"De esta paselillilla. Pronósticos a chulón. Venga, pronóstica. Vente de pronóstico.",83,11,4.0
njdG63jfff0,1417.56,1420.56,3.0,SPEAKER_03,Como es ese pizarrita.,22,4,1.0
njdG63jfff0,1420.56,1450.64,30.080000000000155,SPEAKER_02,"Pizarritus. Pizarritus. Puedes poner tus pronósticos en la pizarrita. Puedes poner tus pronósticos en la cajita de comentarios. Pasadnos cuentas en enero cuando acabe la fase de la lillilla. No, no, cállate. Y entonces haremos el bracket con la repesca. Gracias, pizarritas. Mañana más. No sabemos si mejor, porque no sé qué vídeo sale.",336,54,10.0
njdG63jfff0,1459.56,1462.64,3.0800000000001546,SPEAKER_??,Gracias.,8,1,
7puRTLyAxiU,0.0,23.12,23.12,SPEAKER_01,"Fichar al fotolista que está en lo más alto, en la cresta de la ola Ah... en realidad es muy fácil, frateritos. Hay que tener dinero. Claro. Que es algo que nosotros, en abundancia... Bueno... Depende. Depende. Ahora que es la época de la renta... Ahora qué lo dices. Hablo a título personal. Si quieres ceder un poco... Pero, pero, pero... Y si no puedes, como vosotros, que sois...",383,69,11.0
7puRTLyAxiU,23.24,26.08,2.84,SPEAKER_03,Bueno... Gente a pie. Sí. Gente trabajadora.,44,7,2.0
7puRTLyAxiU,26.2,39.88,13.680000000000003,SPEAKER_01,"Y tenéis que fichar a ese jugador que está en un momento más bajo. Como el Betis, ¿no? Con Anthony. Por ejemplo. Por ejemplo. Hoy vamos a hablar de futbolistas que están un poquito devaluados, pero que eso les hace más accesibles.",230,42,6.0
7puRTLyAxiU,40.0,48.16,8.159999999999997,SPEAKER_??,- FUTBOLISTA FUTBOLISTA,23,3,3.0
7puRTLyAxiU,48.28,111.4,63.120000000000005,SPEAKER_01,"Hoy, como decía, vamos a hacer un once de futbolistas que, bueno, están perdiendo valor en el mercado, están atravesando un momento difícil en sus carreras, pero precisamente por eso igual es el momento para apostar por ellos. En este sentido, yo siempre recuerdo a Adri la historia que contaba Monchi sobre Lucas Ocampos. Ponía ese ejemplo que también ha seguido con otros nombres propios. A Lucas Ocampos el Sevilla le había seguido durante tiempo. Cuando llega a Europa, cuando ficha por el OM, estaba el Sevilla detrás, no puede alcanzar las cifras que termina pagando el conjunto francés, pero el Sevilla le sigue siguiendo. Valga la redundancia. Y cuando ve que Lucas Ocampos parece que ya está cansado de Marsella, que no está ofreciendo el máximo nivel, el Sevilla va, se lo lleva y le saca un gran rendimiento económico y deportivo. Claro, no siempre luego sale así, pero es verdad que muchas veces el momento de fichar es justo cuando jugadores que han movido mucha pasta no encajan en esos grandes clubes y van perdiendo ese valor.",1042,179,24.0
7puRTLyAxiU,111.52,129.24,17.720000000000013,SPEAKER_00,"Sí, es el momento para arriesgar con ellos. Es verdad que para hacer este tipo de apuestas en el mercado tiene que ser un proyecto sano, un proyecto bien llevado, porque son apuestas que te pueden salir muy bien, como el caso de Lucas Ocampos, pero también ha habido apuestas de jugadores que venían a menos y se hunden en tu club.",331,62,6.0
7puRTLyAxiU,129.36,143.04,13.679999999999978,SPEAKER_01,"En este sentido, vamos a hablar de algún jugador del Manchester United, pero todos aquellos fútbolistas que salen del Manchester United se encuentran en la luz. Desde Chris Smolin a Anthony, pasando por… Bueno, Jadon Sancho en el Dortmund.",239,39,5.0
7puRTLyAxiU,143.08,148.08,5.0,SPEAKER_03,Estuvo bien en el Villa. Lo de McTominay es un caso… McTominay. Frank Freed.,76,14,3.0
7puRTLyAxiU,148.2,157.48,9.280000000000001,SPEAKER_01,Crack. Quiero decir… El Manchester United tiene algún que otro nombre. Hemos elaborado un once en un 4-4-2 con un poquito de todo.,130,23,3.0
7puRTLyAxiU,157.6,164.08,6.480000000000018,SPEAKER_03,"Bueno, canónico tampoco te pases. Canónico para la factoría Red Bull, porque es un 4-2-2-2-2. Sí, es ofensivo. Vale.",116,19,3.0
7puRTLyAxiU,164.2,178.08,13.880000000000024,SPEAKER_01,"Vamos de cara. Me gusta. Hay que apostar por ellos. En portería, hay que decir que nos ha costado encontrar un nombre muy, muy concreto. El primero que se nos venía a la cabeza por estar devaluado en un equipo en el que no ha funcionado es Andreo Nana.",252,49,7.0
7puRTLyAxiU,178.2,179.2,1.0,SPEAKER_02,"Pero, claro…",12,2,1.0
7puRTLyAxiU,180.72,182.68,1.960000000000008,SPEAKER_01,Darle un oportunazo a Andreo Nana…,34,6,1.0
7puRTLyAxiU,182.8,187.04,4.239999999999981,SPEAKER_02,"Hostia, cuesta más, eh. Valente. Bueno, un portero de 50 kilos.",63,11,2.0
7puRTLyAxiU,187.96,196.44,8.47999999999999,SPEAKER_02,A ver cuánto… Está bueno. A ver cuántos equipos se pueden permitir un Nana en plenitud en el Inter.,99,19,3.0
7puRTLyAxiU,196.56,198.84,2.280000000000001,SPEAKER_01,Estuvo un poco sobrepagado en su momento.,41,7,1.0
7puRTLyAxiU,198.96,203.24,4.280000000000001,SPEAKER_02,"Bueno, sí, pero… Yo creo que es un portero con una gran trayectoria.",68,13,2.0
7puRTLyAxiU,203.36,210.0,6.639999999999986,SPEAKER_01,"¿Tú apostarías por él? ¿Tú abogabas por Metir? En función del club, creo que sí. ¿Qué club, así, voté pronto dirías?",116,21,2.0
7puRTLyAxiU,210.72,212.52,1.8000000000000114,SPEAKER_02,"Bueno, el Betis necesita portero.",33,5,1.0
7puRTLyAxiU,213.8,216.76,2.9599999999999795,SPEAKER_03,"El Betis, al final, se va a traer el Manchester United.",55,11,1.0
7puRTLyAxiU,216.88,223.04,6.159999999999997,SPEAKER_02,"No, es una relación… El United Bay va a quedar por delante. Hemos terminado el asiento… Habla castellano, además.",113,19,2.0
7puRTLyAxiU,223.16,225.36,2.200000000000017,SPEAKER_03,"Sí, claro. Si jugó con Alberto Chogo.",37,7,1.0
7puRTLyAxiU,225.48,229.0,3.5200000000000102,SPEAKER_01,"Y es amigo de Alberto Chogo, lo cual debería ser, creo, una virtud.",67,13,1.0
7puRTLyAxiU,229.12,235.24,6.1200000000000045,SPEAKER_03,"Sí. Bueno, tiene amigos que son complicados, como tú, Miguel, por ejemplo. Soy complicado.",90,14,3.0
7puRTLyAxiU,235.36,236.76,1.3999999999999773,SPEAKER_??,¡Jajaja!,8,1,1.0
7puRTLyAxiU,236.88,239.08,2.200000000000017,SPEAKER_03,"Perdón, perdón, es que me han puesto a vos.",43,9,1.0
7puRTLyAxiU,239.2,265.8,26.600000000000023,SPEAKER_01,"No, no. Soy complicado, pero no te preocupes, te puedo ahorrar las complicaciones. En todo caso, hemos elegido a Kepa Arrizabalaga, otro portero que movió mucho dinero, el más caro de la historia. Sí, claro. Evidentemente, está en otro momento completamente diferente de la carrera. Ahora su valor en transfer market es de 10 millones. Ha perdido un millón de valor en esta última actualización, el 9%. Parece que lo tiene hecho con el Arsenal.",444,75,9.0
7puRTLyAxiU,265.92,280.04,14.120000000000005,SPEAKER_03,"Sí, porque por lo visto hay una cláusula de cinco millones. El Arsenal necesitaba un portero para competir con David Raya. Parece que el elegido es él después de la temporada en el Bormoth, que ha sido un poco de asentar. De asentar de nuevo al Kepa, que es titular en un equipo,",279,53,5.0
7puRTLyAxiU,280.16,285.84,5.67999999999995,SPEAKER_01,y en este caso el Bormoth. Yo esperaba un poquito esto. Ese pasito atrás… A mí me hacía interesante por esto.,109,21,2.0
7puRTLyAxiU,285.88,299.72,13.840000000000032,SPEAKER_00,"Está en la máxima élite, que no consigue cumplir con las expectativas. Dice, bueno, un momento de dar un pasito atrás. Me asiento como dice Álex, en una portería donde sé que jugaré y ahora aspirar al siguiente reto, que será el suplente en el Arsenal.",252,46,5.0
7puRTLyAxiU,299.84,301.6,1.7600000000000477,SPEAKER_01,Es un reto que me sale un poquito…,34,8,1.0
7puRTLyAxiU,301.72,305.08,3.359999999999957,SPEAKER_00,Me gustaría verlo titular en otra portería y me gustaría que regresase.,71,12,1.0
7puRTLyAxiU,305.2,306.56,1.3600000000000136,SPEAKER_03,Cuidado. Cuidado.,17,2,1.0
7puRTLyAxiU,307.32,308.32,1.0,SPEAKER_03,Cuidado.,8,1,1.0
7puRTLyAxiU,309.64,314.4,4.759999999999991,SPEAKER_03,"Cuidado no acabe. De titular, digo. Kepa. Por delante David Raya.",65,11,3.0
7puRTLyAxiU,314.8,316.52,1.7199999999999704,SPEAKER_01,¿Qué pasa con David Raya? No.,29,6,1.0
7puRTLyAxiU,316.64,320.04,3.400000000000034,SPEAKER_03,"No, hombre. No, no. Este cuidado. Este cuidado.",47,8,2.0
7puRTLyAxiU,320.16,326.8,6.639999999999986,SPEAKER_01,"Igual, igual. No. Como antes me has dicho que soy complicado, ahora te voy a complicar. ¿Qué pasa con David Raya?",113,21,3.0
7puRTLyAxiU,326.92,356.96,30.039999999999964,SPEAKER_03,"No pasa nada con David Raya. Pero el problema es… O sea, las situaciones que a Miquel Arteta le encanta la competitividad en los puestos. Y yo creo que por eso quería desde un principio a Zona García, porque sabía que era un portero. Obviamente, cuando David Raya flojeara, le iba a dar el nivel de ser titular en el Arsenal. Y yo creo que quiere a un Kepa que está en crecimiento que le va a dar una oportunidad a un equipo de Champions de… Oye, has visto lo que es no jugar competición europea, ¿no? Estar más pendiente de otras cosas que no de jugar.",553,107,12.0
7puRTLyAxiU,357.08,358.92,1.8400000000000318,SPEAKER_01,A mí tu cuidado más sabía otra.,31,7,1.0
7puRTLyAxiU,359.04,363.52,4.479999999999961,SPEAKER_02,"No, no, no. Ha sido un cuidado como el de Marta Sánchez con Carlos Baute.",73,15,2.0
7puRTLyAxiU,364.8,375.0,10.199999999999989,SPEAKER_03,"Cuidado. Cuidado. No. Que mi corazón está colgando en tus manos. Eso le dice Arteta… Eso le dice Arteta Kepa. Claro, cuidado.",125,22,6.0
7puRTLyAxiU,375.12,403.16,28.04000000000002,SPEAKER_01,"Cuidado. Cuidado. En fin. Lateral derecho. Esta posición la tenías muy clara, Nahuel. Habíamos hablado de él antes de pensar un poquito este once que estamos haciendo de jugadores devaluados a los que hay que dar oportunidad. Jean Couto es un caso clarísimo. 20 millones, ha perdido el 20 % de su valor en la última actualización, que son cinco. En el Dortmund encajaba o aparentemente encajaba bien. Nada de nada, eh. Nothing. Qué pena, eh. Eh… ¿Qué ha pasado ahí, Nahuel?",473,82,13.0
7puRTLyAxiU,403.28,411.52,8.240000000000009,SPEAKER_02,Eh… Yo creo que el Dortmund es un desastre. La manera de funcionar… Quiere fichar todo el mundo y cada uno se la agarra por su cuenta.,134,27,4.0
7puRTLyAxiU,411.64,422.28,10.639999999999986,SPEAKER_01,"Pero encajaba a priori, ¿no? No era jugador City, parecía, ni jugador Real Madrid como sonó. Pero ese segundo nivel… A ver, yo creo que lo tenía sobra.",151,28,4.0
7puRTLyAxiU,422.4,466.6,44.200000000000045,SPEAKER_02,"Para empezar, el Dortmund no sabía muy bien qué ficharle a Nuni Sahin. Sí que es verdad. Claro, que al final no lo tenían muy controlado como técnico y haya habido, yo creo, bastantes desacuerdos. Luego llega Nico Kovac y dice que nunca había visto jugar a Jean Couto. No, no. No vi a Girona. No vi a Girona. Bien, Nico. Trabando. Y no la ha dado ningún tipo de protagonismo. Creo que el futbolista también tiene pinta de ser un jugador complicado. Oye, yo me siento… Y de hecho lo vimos incluso en las buenas, en el Girona, que era un jugador con mucho carácter. Oye, si tú lo metes en vereda y él se siente protagonista y líder del equipo, te puede sumar mucho, pero creo que Dortmund se ha visto dejado de lado y tampoco ha puesto todo su parte para tener minutos.",767,146,16.0
7puRTLyAxiU,466.72,489.68,22.95999999999998,SPEAKER_01,"En el centro de la defensa tenemos un caso paradigmático. Incluso más que el de Jean Couto. Ronald Adabujo ha perdido el 50 % su valor para transformar, que tampoco hay que asumirlo como si fuese la Biblia, que siempre es una guía interesante. Es el momento para apostar por Ronald Adabujo. Es el momento más bajo de su carrera. Un central del que hace dos años planteaba debates de mejor central del mundo.",407,74,9.0
7puRTLyAxiU,489.8,497.04,7.240000000000009,SPEAKER_03,"Ahora es poco popular decirlo. Y se hablaba de una venta alta del Barça. Cuando el Barça se ha ido a vender, se hablaba de esos 80 millones.",140,28,3.0
7puRTLyAxiU,497.16,499.36,2.1999999999999886,SPEAKER_01,Se piensan 70-80 millones y me encantaba.,41,7,1.0
7puRTLyAxiU,499.48,505.88,6.399999999999977,SPEAKER_03,"Y acuérdate, cuando salió la oferta de la Juve, que era una cesión con obligación de compra que no superaba los 20 millones.",124,23,3.0
7puRTLyAxiU,506.0,507.08,1.079999999999984,SPEAKER_01,Creo que eran 25.,17,4,1.0
7puRTLyAxiU,507.2,513.88,6.680000000000007,SPEAKER_00,"Bueno, me parece raro. Sonaba raro, pero creo que llegados a este punto que Adabujo y el Barça se pare en sus caminos.",118,23,3.0
7puRTLyAxiU,514.0,520.72,6.720000000000027,SPEAKER_01,"Si costase 35, como dice Transfer Market, ¿irías a por Ronald Adabujo antes que por el Cuti Romero?",99,18,2.0
7puRTLyAxiU,520.84,524.16,3.3199999999999363,SPEAKER_00,"Sí, sí. Además, lo tengo bastante claro.",40,7,2.0
7puRTLyAxiU,524.28,528.04,3.759999999999991,SPEAKER_01,"Es que... Insisto, si esto no lo dicen hace dos años...",55,11,2.0
